"word","count","nextWord","phrase"
"said police",7,"police","said"
"that believes",7,"believes","that"
"the bbq",7,"bbq","the"
"my line",7,"line","my"
"vote yes",7,"yes","vote"
"under age",7,"age","under"
"boyfriend is",7,"is","boyfriend"
"too dangerous",7,"dangerous","too"
"u s",7,"s","u"
"am planning",7,"planning","am"
"just relax",7,"relax","just"
"it's weird",7,"weird","it's"
"job description",7,"description","job"
"see anyone",7,"anyone","see"
"choice as",7,"as","choice"
"even come",7,"come","even"
"white t",7,"t","white"
"later for",7,"for","later"
"forth between",7,"between","forth"
"text to",7,"to","text"
"drinks in",7,"in","drinks"
"let their",7,"their","let"
"concept is",7,"is","concept"
"rt looking",7,"looking","rt"
"magazine is",7,"is","magazine"
"trouble getting",7,"getting","trouble"
"incident was",7,"was","incident"
"rt do",7,"do","rt"
"the sacrifices",7,"sacrifices","the"
"a used",7,"used","a"
"hell do",7,"do","hell"
"to austin",7,"austin","to"
"drug is",7,"is","drug"
"say of",7,"of","say"
"kiss the",7,"the","kiss"
"watched this",7,"this","watched"
"guys come",7,"come","guys"
"what song",7,"song","what"
"to star",7,"star","to"
"different time",7,"time","different"
"he's good",7,"good","he's"
"just happen",7,"happen","just"
"haha thanks",7,"thanks","haha"
"ate at",7,"at","ate"
"members at",7,"at","members"
"next meeting",7,"meeting","next"
"family business",7,"business","family"
"which opens",7,"opens","which"
"for guys",7,"guys","for"
"w you",7,"you","w"
"la is",7,"is","la"
"perfectly with",7,"with","perfectly"
"of perfection",7,"perfection","of"
"one right",7,"right","one"
"blast at",7,"at","blast"
"our hair",7,"hair","our"
"going hard",7,"hard","going"
"the caption",7,"caption","the"
"ripping off",7,"off","ripping"
"new technologies",7,"technologies","new"
"an editorial",7,"editorial","an"
"oops i",7,"i","oops"
"same number",7,"number","same"
"and safe",7,"safe","and"
"the kindness",7,"kindness","the"
"chapel hill",7,"hill","chapel"
"on u",7,"u","on"
"bald eagles",7,"eagles","bald"
"night during",7,"during","night"
"arrested the",7,"the","arrested"
"existed in",7,"in","existed"
"stock is",7,"is","stock"
"this chick",7,"chick","this"
"like candy",7,"candy","like"
"display the",7,"the","display"
"hello there",7,"there","hello"
"food poisoning",7,"poisoning","food"
"please welcome",7,"welcome","please"
"a tumblr",7,"tumblr","a"
"end so",7,"so","end"
"am blessed",7,"blessed","am"
"concert on",7,"on","concert"
"as happy",7,"happy","as"
"for killing",7,"killing","for"
"sharing our",7,"our","sharing"
"u need",7,"need","u"
"time tonight",7,"tonight","time"
"so old",7,"old","so"
"for monday",7,"monday","for"
"i'm aware",7,"aware","i'm"
"interesting case",7,"case","interesting"
"went really",7,"really","went"
"fellowship of",7,"of","fellowship"
"shit you",7,"you","shit"
"concert tonight",7,"tonight","concert"
"add my",7,"my","add"
"two lines",7,"lines","two"
"i'm moving",7,"moving","i'm"
"the skill",7,"skill","the"
"and confidence",7,"confidence","and"
"the phenomenon",7,"phenomenon","the"
"choice it",7,"it","choice"
"the impetus",7,"impetus","the"
"is us",7,"us","is"
"with i'm",7,"i'm","with"
"from boston",7,"boston","from"
"an overall",7,"overall","an"
"it ok",7,"ok","it"
"couldn't i",7,"i","couldn't"
"donald trump",7,"trump","donald"
"also thanks",7,"thanks","also"
"market that",7,"that","market"
"write with",7,"with","write"
"light it",7,"it","light"
"a hands",7,"hands","a"
"with roasted",7,"roasted","with"
"fresh fruit",7,"fruit","fresh"
"martin was",7,"was","martin"
"crash and",7,"and","crash"
"to lake",7,"lake","to"
"he's taking",7,"taking","he's"
"from germany",7,"germany","from"
"too just",7,"just","too"
"miss ya",7,"ya","miss"
"is greater",7,"greater","is"
"a crappy",7,"crappy","a"
"daniel and",7,"and","daniel"
"and ethics",7,"ethics","and"
"coming this",7,"this","coming"
"old on",7,"on","old"
"makes some",7,"some","makes"
"by george",7,"george","by"
"but shit",7,"shit","but"
"the soap",7,"soap","the"
"world right",7,"right","world"
"long live",7,"live","long"
"no that",7,"that","no"
"headed down",7,"down","headed"
"also great",7,"great","also"
"be passed",7,"passed","be"
"full effect",7,"effect","full"
"fish fry",7,"fry","fish"
"show today",7,"today","show"
"the 100th",7,"100th","the"
"same state",7,"state","same"
"marriage the",7,"the","marriage"
"so short",7,"short","so"
"about american",7,"american","about"
"pics and",7,"and","pics"
"that smells",7,"smells","that"
"to anger",7,"anger","to"
"the suggestions",7,"suggestions","the"
"the badgers",7,"badgers","the"
"months for",7,"for","months"
"they realize",7,"realize","they"
"marry the",7,"the","marry"
"a holy",7,"holy","a"
"deals for",7,"for","deals"
"former pennsylvania",7,"pennsylvania","former"
"the reigning",7,"reigning","the"
"his song",7,"song","his"
"black out",7,"out","black"
"almost anything",7,"anything","almost"
"hey what's",7,"what's","hey"
"then right",7,"right","then"
"dip in",7,"in","dip"
"might i",7,"i","might"
"holy hell",7,"hell","holy"
"is weird",7,"weird","is"
"was pulled",7,"pulled","was"
"sell your",7,"your","sell"
"named to",7,"to","named"
"gov jon",7,"jon","gov"
"jon corzine",7,"corzine","jon"
"i'm and",7,"and","i'm"
"great minds",7,"minds","great"
"spending my",7,"my","spending"
"usually get",7,"get","usually"
"been absent",7,"absent","been"
"say good",7,"good","say"
"yours is",7,"is","yours"
"hit for",7,"for","hit"
"the composer",7,"composer","the"
"strings attached",7,"attached","strings"
"time doing",7,"doing","time"
"tasks that",7,"that","tasks"
"b w",7,"w","b"
"your views",7,"views","your"
"most talented",7,"talented","most"
"traveling and",7,"and","traveling"
"painting of",7,"of","painting"
"the notebook",7,"notebook","the"
"first people",7,"people","first"
"million per",7,"per","million"
"too low",7,"low","too"
"a hair",7,"hair","a"
"actually this",7,"this","actually"
"me anymore",7,"anymore","me"
"world have",7,"have","world"
"a dm",7,"dm","a"
"capacity of",7,"of","capacity"
"difficulty with",7,"with","difficulty"
"hopefully we",7,"we","hopefully"
"boston red",7,"red","boston"
"will rock",7,"rock","will"
"rock your",7,"your","rock"
"for training",7,"training","for"
"hating on",7,"on","hating"
"junior seau",7,"seau","junior"
"my spring",7,"spring","my"
"write more",7,"more","write"
"mass effect",7,"effect","mass"
"shows to",7,"to","shows"
"states i",7,"i","states"
"will walk",7,"walk","will"
"debating the",7,"the","debating"
"coffee cup",7,"cup","coffee"
"their story",7,"story","their"
"a just",7,"just","a"
"people always",7,"always","people"
"album of",7,"of","album"
"forever the",7,"the","forever"
"asked of",7,"of","asked"
"never stopped",7,"stopped","never"
"helping people",7,"people","helping"
"says that's",7,"that's","says"
"that's who",7,"who","that's"
"never tell",7,"tell","never"
"only good",7,"good","only"
"shown up",7,"up","shown"
"service from",7,"from","service"
"story this",7,"this","story"
"down is",7,"is","down"
"have four",7,"four","have"
"we pick",7,"pick","we"
"more challenging",7,"challenging","more"
"showed how",7,"how","showed"
"plan in",7,"in","plan"
"standard in",7,"in","standard"
"where when",7,"when","where"
"your problem",7,"problem","your"
"in pre",7,"pre","in"
"stars to",7,"to","stars"
"zumwalt west",7,"west","zumwalt"
"quarter the",7,"the","quarter"
"yards on",7,"on","yards"
"tonight he",7,"he","tonight"
"the bathrooms",7,"bathrooms","the"
"having problems",7,"problems","having"
"your top",7,"top","your"
"here how",7,"how","here"
"our products",7,"products","our"
"i tweet",7,"tweet","i"
"my bff",7,"bff","my"
"felt great",7,"great","felt"
"me wish",7,"wish","me"
"could live",7,"live","could"
"many do",7,"do","many"
"my household",7,"household","my"
"be hot",7,"hot","be"
"a years",7,"years","a"
"favorite people",7,"people","favorite"
"sides are",7,"are","sides"
"and who's",7,"who's","and"
"then that's",7,"that's","then"
"all look",7,"look","all"
"position it",7,"it","position"
"the socks",7,"socks","the"
"guys got",7,"got","guys"
"how has",7,"has","how"
"neither did",7,"did","neither"
"and prayer",7,"prayer","and"
"i've finally",7,"finally","i've"
"registered to",7,"to","registered"
"no kidding",7,"kidding","no"
"hey all",7,"all","hey"
"better that",7,"that","better"
"your customer",7,"customer","your"
"nice in",7,"in","nice"
"sponsor for",7,"for","sponsor"
"badge on",7,"on","badge"
"you're one",7,"one","you're"
"should use",7,"use","should"
"second class",7,"class","second"
"more do",7,"do","more"
"obviously didn't",7,"didn't","obviously"
"two point",7,"point","two"
"year let's",7,"let's","year"
"stepping on",7,"on","stepping"
"the even",7,"even","the"
"a microphone",7,"microphone","a"
"your country",7,"country","your"
"love going",7,"going","love"
"elvis presley",7,"presley","elvis"
"my test",7,"test","my"
"these lovely",7,"lovely","these"
"it apart",7,"apart","it"
"hope things",7,"things","hope"
"extra mile",7,"mile","extra"
"an alcoholic",7,"alcoholic","an"
"soon with",7,"with","soon"
"inner strength",7,"strength","inner"
"decisions decisions",7,"decisions","decisions"
"things may",7,"may","things"
"may appear",7,"appear","may"
"must always",7,"always","must"
"all great",7,"great","all"
"clients to",7,"to","clients"
"us my",7,"my","us"
"jr and",7,"and","jr"
"be adding",7,"adding","be"
"parts to",7,"to","parts"
"areas but",7,"but","areas"
"ur the",7,"the","ur"
"been easy",7,"easy","been"
"i'm even",7,"even","i'm"
"to criticize",7,"criticize","to"
"isn't he",7,"he","isn't"
"opinion i",7,"i","opinion"
"for upcoming",7,"upcoming","for"
"put people",7,"people","put"
"debate is",7,"is","debate"
"we and",7,"and","we"
"with dad",7,"dad","with"
"for spending",7,"spending","for"
"had called",7,"called","had"
"drawn and",7,"and","drawn"
"time your",7,"your","time"
"hey are",7,"are","hey"
"lady that",7,"that","lady"
"hate how",7,"how","hate"
"its getting",7,"getting","its"
"the restaurants",7,"restaurants","the"
"restaurants to",7,"to","restaurants"
"a waiting",7,"waiting","a"
"waiting list",7,"list","waiting"
"afternoon a",7,"a","afternoon"
"a guilty",7,"guilty","a"
"start looking",7,"looking","start"
"probably go",7,"go","probably"
"the headline",7,"headline","the"
"think his",7,"his","think"
"indiana jones",7,"jones","indiana"
"remember him",7,"him","remember"
"loved seeing",7,"seeing","loved"
"are hot",7,"hot","are"
"tonight's game",7,"game","tonight's"
"so am",7,"am","so"
"was into",7,"into","was"
"to dine",7,"dine","to"
"state parks",7,"parks","state"
"is every",7,"every","is"
"how tough",7,"tough","how"
"breakfast is",7,"is","breakfast"
"set back",7,"back","set"
"death sentence",7,"sentence","death"
"somebody that",7,"that","somebody"
"that knows",7,"knows","that"
"thx to",7,"to","thx"
"elected official",7,"official","elected"
"the backup",7,"backup","the"
"stars of",7,"of","stars"
"will set",7,"set","will"
"ok that",7,"that","ok"
"have us",7,"us","have"
"ah the",7,"the","ah"
"the steady",7,"steady","the"
"influx of",7,"of","influx"
"in des",7,"des","in"
"echo park",7,"park","echo"
"have eaten",7,"eaten","have"
"in mins",7,"mins","in"
"less fun",7,"fun","less"
"i reckon",7,"reckon","i"
"extremely good",7,"good","extremely"
"i wait",7,"wait","i"
"tears to",7,"to","tears"
"i sincerely",7,"sincerely","i"
"finish up",7,"up","finish"
"in word",7,"word","in"
"a queen",7,"queen","a"
"never goes",7,"goes","never"
"glass windows",7,"windows","glass"
"light but",7,"but","light"
"beauty is",7,"is","beauty"
"still i'm",7,"i'm","still"
"in alaska",7,"alaska","in"
"rt oh",7,"oh","rt"
"services that",7,"that","services"
"fear in",7,"in","fear"
"a storage",7,"storage","a"
"a werewolf",7,"werewolf","a"
"keep fighting",7,"fighting","keep"
"been tough",7,"tough","been"
"is incredible",7,"incredible","is"
"highs in",7,"in","highs"
"not stand",7,"stand","not"
"good laugh",7,"laugh","good"
"no sir",7,"sir","no"
"without knowing",7,"knowing","without"
"think will",7,"will","think"
"or watch",7,"watch","or"
"meeting today",7,"today","meeting"
"no energy",7,"energy","no"
"of player",7,"player","of"
"hit two",7,"two","hit"
"two free",7,"free","two"
"resting on",7,"on","resting"
"ever give",7,"give","ever"
"wow and",7,"and","wow"
"stupid i",7,"i","stupid"
"wear to",7,"to","wear"
"not happening",7,"happening","not"
"jack the",7,"the","jack"
"to lock",7,"lock","to"
"work my",7,"my","work"
"my non",7,"non","my"
"to dm",7,"dm","to"
"trust them",7,"them","trust"
"built the",7,"the","built"
"could show",7,"show","could"
"your iphone",7,"iphone","your"
"vitamin d",7,"d","vitamin"
"world like",7,"like","world"
"community for",7,"for","community"
"for parents",7,"parents","for"
"with autism",7,"autism","with"
"folks to",7,"to","folks"
"helped my",7,"my","helped"
"for prom",7,"prom","for"
"will really",7,"really","will"
"thanks the",7,"the","thanks"
"actors in",7,"in","actors"
"a crying",7,"crying","a"
"said tom",7,"tom","said"
"market will",7,"will","market"
"williams the",7,"the","williams"
"misses you",7,"you","misses"
"looks amazing",7,"amazing","looks"
"and star",7,"star","and"
"really this",7,"this","really"
"trek to",7,"to","trek"
"the moments",7,"moments","the"
"like who",7,"who","like"
"seem that",7,"that","seem"
"oh shit",7,"shit","oh"
"policy at",7,"at","policy"
"please give",7,"give","please"
"lol he",7,"he","lol"
"popped out",7,"out","popped"
"a drawing",7,"drawing","a"
"ago on",7,"on","ago"
"her feel",7,"feel","her"
"lol yes",7,"yes","lol"
"at war",7,"war","at"
"my sense",7,"sense","my"
"open i",7,"i","open"
"new items",7,"items","new"
"items at",7,"at","items"
"in digital",7,"digital","in"
"funny on",7,"on","funny"
"happens that",7,"that","happens"
"spring game",7,"game","spring"
"of project",7,"project","of"
"happy earth",7,"earth","happy"
"pull over",7,"over","pull"
"any future",7,"future","any"
"in tennessee",7,"tennessee","in"
"staff for",7,"for","staff"
"teach a",7,"a","teach"
"but found",7,"found","but"
"been properly",7,"properly","been"
"economy has",7,"has","economy"
"has meant",7,"meant","has"
"then immediately",7,"immediately","then"
"the akron",7,"akron","the"
"a save",7,"save","a"
"closer he",7,"he","closer"
"corps of",7,"of","corps"
"this industry",7,"industry","this"
"other artists",7,"artists","other"
"bill clinton",7,"clinton","bill"
"quarter to",7,"to","quarter"
"front with",7,"with","front"
"offering free",7,"free","offering"
"buzzing with",7,"with","buzzing"
"hand when",7,"when","hand"
"record high",7,"high","record"
"above you",7,"you","above"
"morning then",7,"then","morning"
"who find",7,"find","who"
"man have",7,"have","man"
"cheese to",7,"to","cheese"
"for cinco",7,"cinco","for"
"for arts",7,"arts","for"
"pants are",7,"are","pants"
"like seeing",7,"seeing","like"
"kid but",7,"but","kid"
"waste land",7,"land","waste"
"all parents",7,"parents","all"
"every friday",7,"friday","every"
"friday from",7,"from","friday"
"ice tea",7,"tea","ice"
"note for",7,"for","note"
"following u",7,"u","following"
"u back",7,"back","u"
"and t",7,"t","and"
"good faith",7,"faith","good"
"surprising that",7,"that","surprising"
"our back",7,"back","our"
"the inability",7,"inability","the"
"invitations to",7,"to","invitations"
"talkin bout",7,"bout","talkin"
"lives i",7,"i","lives"
"received her",7,"her","received"
"you're taking",7,"taking","you're"
"on washington",7,"washington","on"
"pay me",7,"me","pay"
"did or",7,"or","did"
"his yard",7,"yard","his"
"your small",7,"small","your"
"me only",7,"only","me"
"its case",7,"case","its"
"power at",7,"at","power"
"always ready",7,"ready","always"
"please get",7,"get","please"
"sausage and",7,"and","sausage"
"company he",7,"he","company"
"doing here",7,"here","doing"
"american dream",7,"dream","american"
"and wow",7,"wow","and"
"of facts",7,"facts","of"
"20th anniversary",7,"anniversary","20th"
"concert at",7,"at","concert"
"a wicked",7,"wicked","a"
"keep saying",7,"saying","keep"
"heat it",7,"it","heat"
"pushed out",7,"out","pushed"
"our full",7,"full","our"
"performances of",7,"of","performances"
"big name",7,"name","big"
"line has",7,"has","line"
"prepared a",7,"a","prepared"
"bill at",7,"at","bill"
"is surely",7,"surely","is"
"who for",7,"for","who"
"or need",7,"need","or"
"boo boo",7,"boo","boo"
"they're being",7,"being","they're"
"top so",7,"so","top"
"and chaos",7,"chaos","and"
"are cute",7,"cute","are"
"making us",7,"us","making"
"i voted",7,"voted","i"
"students that",7,"that","students"
"season we",7,"we","season"
"the dmv",7,"dmv","the"
"third inning",7,"inning","third"
"my radar",7,"radar","my"
"exactly but",7,"but","exactly"
"imaginary friend",7,"friend","imaginary"
"since august",7,"august","since"
"missing something",7,"something","missing"
"concert with",7,"with","concert"
"we recommend",7,"recommend","we"
"more strongly",7,"strongly","more"
"you notes",7,"notes","you"
"notes to",7,"to","notes"
"crazy as",7,"as","crazy"
"the c",7,"c","the"
"man by",7,"by","man"
"you figure",7,"figure","you"
"kept it",7,"it","kept"
"yeah buddy",7,"buddy","yeah"
"i propose",7,"propose","i"
"out five",7,"five","out"
"and lucy",7,"lucy","and"
"line it",7,"it","line"
"great many",7,"many","great"
"man good",7,"good","man"
"mine who",7,"who","mine"
"be asleep",7,"asleep","be"
"hand painted",7,"painted","hand"
"traffic to",7,"to","traffic"
"have dropped",7,"dropped","have"
"things coming",7,"coming","things"
"will is",7,"is","will"
"friend as",7,"as","friend"
"u would",7,"would","u"
"at walmart",7,"walmart","at"
"real for",7,"for","real"
"and materials",7,"materials","and"
"in fiscal",7,"fiscal","in"
"salaries of",7,"of","salaries"
"and unique",7,"unique","and"
"employees with",7,"with","employees"
"tremendous amount",7,"amount","tremendous"
"all male",7,"male","all"
"that inspired",7,"inspired","that"
"big leagues",7,"leagues","big"
"for holding",7,"holding","for"
"holding her",7,"her","holding"
"of picking",7,"picking","of"
"for residents",7,"residents","for"
"is special",7,"special","is"
"someone needs",7,"needs","someone"
"all u",7,"u","all"
"suggestions on",7,"on","suggestions"
"will too",7,"too","will"
"f ck",7,"ck","f"
"call someone",7,"someone","call"
"out haha",7,"haha","out"
"probably one",7,"one","probably"
"you during",7,"during","you"
"any that",7,"that","any"
"someone asked",7,"asked","someone"
"morning a",7,"a","morning"
"sing the",7,"the","sing"
"sure they're",7,"they're","sure"
"bike in",7,"in","bike"
"jumping off",7,"off","jumping"
"gov ted",7,"ted","gov"
"to inspect",7,"inspect","to"
"tree with",7,"with","tree"
"enough is",7,"is","enough"
"may prove",7,"prove","may"
"year's day",7,"day","year's"
"national television",7,"television","national"
"machine gun",7,"gun","machine"
"public radio",7,"radio","public"
"learning new",7,"new","learning"
"old ones",7,"ones","old"
"screening of",7,"of","screening"
"delivery and",7,"and","delivery"
"time looking",7,"looking","time"
"it rain",7,"rain","it"
"prudential center",7,"center","prudential"
"leadership is",7,"is","leadership"
"history with",7,"with","history"
"addressed in",7,"in","addressed"
"possible with",7,"with","possible"
"the runner",7,"runner","the"
"to third",7,"third","to"
"heart failure",7,"failure","heart"
"of women's",7,"women's","of"
"attractive to",7,"to","attractive"
"songs but",7,"but","songs"
"my friday",7,"friday","my"
"things off",7,"off","things"
"of flight",7,"flight","of"
"the fa",7,"fa","the"
"covers are",7,"are","covers"
"the mentions",7,"mentions","the"
"costs more",7,"more","costs"
"long wait",7,"wait","long"
"account i",7,"i","account"
"lol have",7,"have","lol"
"eating in",7,"in","eating"
"have far",7,"far","have"
"open his",7,"his","open"
"single mother",7,"mother","single"
"from running",7,"running","from"
"and juliet",7,"juliet","and"
"say go",7,"go","say"
"devil in",7,"in","devil"
"beautiful thing",7,"thing","beautiful"
"and dvd",7,"dvd","and"
"were wondering",7,"wondering","were"
"two tickets",7,"tickets","two"
"i emailed",7,"emailed","i"
"die if",7,"if","die"
"the penalty",7,"penalty","the"
"nba finals",7,"finals","nba"
"anything good",7,"good","anything"
"we'll need",7,"need","we'll"
"the descendants",7,"descendants","the"
"restricted to",7,"to","restricted"
"the coverage",7,"coverage","the"
"cut of",7,"of","cut"
"from office",7,"office","from"
"of head",7,"head","of"
"involve the",7,"the","involve"
"society we",7,"we","society"
"white was",7,"was","white"
"earlier the",7,"the","earlier"
"a nightclub",7,"nightclub","a"
"each passing",7,"passing","each"
"you working",7,"working","you"
"week though",7,"though","week"
"just checking",7,"checking","just"
"u mean",7,"mean","u"
"marilyn monroe",7,"monroe","marilyn"
"can ride",7,"ride","can"
"three ways",7,"ways","three"
"after class",7,"class","after"
"much further",7,"further","much"
"way u",7,"u","way"
"a noble",7,"noble","a"
"idea which",7,"which","idea"
"team won",7,"won","team"
"me follow",7,"follow","me"
"i heart",7,"heart","i"
"kung fu",7,"fu","kung"
"flip flops",7,"flops","flip"
"sound is",7,"is","sound"
"out please",7,"please","out"
"a baker",7,"baker","a"
"million last",7,"last","million"
"to peel",7,"peel","to"
"name at",7,"at","name"
"better safe",7,"safe","better"
"than sorry",7,"sorry","than"
"sorry it",7,"it","sorry"
"a respectable",7,"respectable","a"
"be showing",7,"showing","be"
"passing the",7,"the","passing"
"the beverly",7,"beverly","the"
"bank to",7,"to","bank"
"an attitude",7,"attitude","an"
"strategies and",7,"and","strategies"
"secrets and",7,"and","secrets"
"own mother",7,"mother","own"
"ordered an",7,"an","ordered"
"broke and",7,"and","broke"
"we send",7,"send","we"
"morning thanks",7,"thanks","morning"
"literally just",7,"just","literally"
"you're watching",7,"watching","you're"
"tickets that",7,"that","tickets"
"you o",7,"o","you"
"break into",7,"into","break"
"the trinity",7,"trinity","the"
"far end",7,"end","far"
"and explained",7,"explained","and"
"recently i've",7,"i've","recently"
"with what's",7,"what's","with"
"the k",7,"k","the"
"to cure",7,"cure","to"
"wouldn't do",7,"do","wouldn't"
"off then",7,"then","off"
"weather i",7,"i","weather"
"yesterday he",7,"he","yesterday"
"deliver to",7,"to","deliver"
"are closed",7,"closed","are"
"tomato soup",7,"soup","tomato"
"and honest",7,"honest","and"
"raid on",7,"on","raid"
"workshop and",7,"and","workshop"
"break with",7,"with","break"
"yrs ago",7,"ago","yrs"
"watching all",7,"all","watching"
"flashing lights",7,"lights","flashing"
"outta my",7,"my","outta"
"or off",7,"off","or"
"consent of",7,"of","consent"
"im always",7,"always","im"
"friend but",7,"but","friend"
"and broke",7,"broke","and"
"fans were",7,"were","fans"
"of failing",7,"failing","of"
"project of",7,"of","project"
"managed by",7,"by","managed"
"some quality",7,"quality","some"
"men it",7,"it","men"
"25th anniversary",7,"anniversary","25th"
"often see",7,"see","often"
"for true",7,"true","for"
"england patriots",7,"patriots","england"
"and text",7,"text","and"
"credit the",7,"the","credit"
"for design",7,"design","for"
"will ultimately",7,"ultimately","will"
"zip code",7,"code","zip"
"those lines",7,"lines","those"
"really hoping",7,"hoping","really"
"who struggled",7,"struggled","who"
"joke about",7,"about","joke"
"level to",7,"to","level"
"his take",7,"take","his"
"just follow",7,"follow","just"
"side that",7,"that","side"
"here's hoping",7,"hoping","here's"
"of people's",7,"people's","of"
"it past",7,"past","it"
"for teaching",7,"teaching","for"
"important not",7,"not","important"
"their feelings",7,"feelings","their"
"don't drink",7,"drink","don't"
"camera i",7,"i","camera"
"about sex",7,"sex","about"
"do bad",7,"bad","do"
"iowa caucuses",7,"caucuses","iowa"
"much just",7,"just","much"
"invite the",7,"the","invite"
"anything it",7,"it","anything"
"of perspective",7,"perspective","of"
"ratings for",7,"for","ratings"
"his laptop",7,"laptop","his"
"take is",7,"is","take"
"doctor was",7,"was","doctor"
"the moms",7,"moms","the"
"txt me",7,"me","txt"
"and hip",7,"hip","and"
"ok it",7,"it","ok"
"directly and",7,"and","directly"
"audience members",7,"members","audience"
"that dr",7,"dr","that"
"starring in",7,"in","starring"
"of teen",7,"teen","of"
"they ever",7,"ever","they"
"dreams to",7,"to","dreams"
"how or",7,"or","how"
"my opinions",7,"opinions","my"
"events from",7,"from","events"
"missions and",7,"and","missions"
"the preliminary",7,"preliminary","the"
"industry in",7,"in","industry"
"say nothing",7,"nothing","say"
"lights up",7,"up","lights"
"this late",7,"late","this"
"launch in",7,"in","launch"
"the sooner",7,"sooner","the"
"turn back",7,"back","turn"
"but wasn't",7,"wasn't","but"
"were around",7,"around","were"
"the casting",7,"casting","the"
"this fine",7,"fine","this"
"calendar for",7,"for","calendar"
"day d",7,"d","day"
"isn't bad",7,"bad","isn't"
"bet he",7,"he","bet"
"enough room",7,"room","enough"
"enter our",7,"our","enter"
"our spring",7,"spring","our"
"or company",7,"company","or"
"big plans",7,"plans","big"
"only dream",7,"dream","only"
"or let",7,"let","or"
"to import",7,"import","to"
"means if",7,"if","means"
"song you",7,"you","song"
"of attending",7,"attending","of"
"did better",7,"better","did"
"cold outside",7,"outside","cold"
"to pre",7,"pre","to"
"from start",7,"start","from"
"christian church",7,"church","christian"
"doors are",7,"are","doors"
"holy cow",7,"cow","holy"
"mr romney",7,"romney","mr"
"role he",7,"he","role"
"in police",7,"police","in"
"be conducted",7,"conducted","be"
"them though",7,"though","them"
"a software",7,"software","a"
"tv i",7,"i","tv"
"people too",7,"too","people"
"still work",7,"work","still"
"know on",7,"on","know"
"that pic",7,"pic","that"
"american society",7,"society","american"
"worst and",7,"and","worst"
"who broke",7,"broke","who"
"the snap",7,"snap","the"
"wondered about",7,"about","wondered"
"your foot",7,"foot","your"
"often go",7,"go","often"
"update to",7,"to","update"
"ignore it",7,"it","ignore"
"rt who",7,"who","rt"
"interview i",7,"i","interview"
"austin and",7,"and","austin"
"else who",7,"who","else"
"now can",7,"can","now"
"the cherry",7,"cherry","the"
"can improve",7,"improve","can"
"nice place",7,"place","nice"
"nothing left",7,"left","nothing"
"lil sis",7,"sis","lil"
"there seemed",7,"seemed","there"
"help at",7,"at","help"
"september at",7,"at","september"
"was hilarious",7,"hilarious","was"
"vying for",7,"for","vying"
"create more",7,"more","create"
"by focusing",7,"focusing","by"
"suspect it",7,"it","suspect"
"smart people",7,"people","smart"
"chain and",7,"and","chain"
"for drinking",7,"drinking","for"
"waste time",7,"time","waste"
"#1 in",7,"in","#1"
"royal oak",7,"oak","royal"
"a dirt",7,"dirt","a"
"know i'd",7,"i'd","know"
"sacrifice fly",7,"fly","sacrifice"
"under its",7,"its","under"
"the 5,000",7,"5,000","the"
"petition to",7,"to","petition"
"and robin",7,"robin","and"
"lawmakers are",7,"are","lawmakers"
"their effort",7,"effort","their"
"back you",7,"you","back"
"pulled it",7,"it","pulled"
"tonight so",7,"so","tonight"
"love too",7,"too","love"
"a textbook",7,"textbook","a"
"finally over",7,"over","finally"
"failed at",7,"at","failed"
"mail address",7,"address","mail"
"chance it",7,"it","chance"
"the polar",7,"polar","the"
"we demand",7,"demand","we"
"pass rusher",7,"rusher","pass"
"has pushed",7,"pushed","has"
"hey we",7,"we","hey"
"hi thanks",7,"thanks","hi"
"will fly",7,"fly","will"
"hair to",7,"to","hair"
"anyone wants",7,"wants","anyone"
"up watching",7,"watching","up"
"miss and",7,"and","miss"
"you chose",7,"chose","you"
"their neighbors",7,"neighbors","their"
"sound the",7,"the","sound"
"with college",7,"college","with"
"viewers to",7,"to","viewers"
"place they",7,"they","place"
"in revenue",7,"revenue","in"
"colleagues in",7,"in","colleagues"
"mother at",7,"at","mother"
"of intent",7,"intent","of"
"the continuing",7,"continuing","the"
"the elimination",7,"elimination","the"
"republicans to",7,"to","republicans"
"of aging",7,"aging","of"
"to stem",7,"stem","to"
"leave at",7,"at","leave"
"win you",7,"you","win"
"yay i'm",7,"i'm","yay"
"with dr",7,"dr","with"
"you experience",7,"experience","you"
"force it",7,"it","force"
"a combo",7,"combo","a"
"they win",7,"win","they"
"my photography",7,"photography","my"
"really use",7,"use","really"
"law said",7,"said","law"
"overwhelming majority",7,"majority","overwhelming"
"been closed",7,"closed","been"
"in medical",7,"medical","in"
"popcorn and",7,"and","popcorn"
"department the",7,"the","department"
"feb at",7,"at","feb"
"i'm late",7,"late","i'm"
"learns to",7,"to","learns"
"least favorite",7,"favorite","least"
"girl right",7,"right","girl"
"your posts",7,"posts","your"
"cost it",7,"it","cost"
"family tree",7,"tree","family"
"work would",7,"would","work"
"to blue",7,"blue","to"
"also helps",7,"helps","also"
"hood river",7,"river","hood"
"had hit",7,"hit","had"
"your videos",7,"videos","your"
"and purple",7,"purple","and"
"will sit",7,"sit","will"
"bowled over",7,"over","bowled"
"taxi driver",7,"driver","taxi"
"people down",7,"down","people"
"south jersey",7,"jersey","south"
"public employees",7,"employees","public"
"employees for",7,"for","employees"
"their games",7,"games","their"
"september when",7,"when","september"
"childhood friend",7,"friend","childhood"
